Image,u,v,pitch,yaw,A_E,A_N,F_E,F_N
DJI_0908.JPG,3895,542,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.2,2155323.46
DJI_0908.JPG,3554,56,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.43,2155319.13
DJI_0908.JPG,3898,227,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.55,2155322.6
DJI_0908.JPG,3723,393,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.6,2155321.57
DJI_0908.JPG,3620,608,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.77,2155321.33
DJI_0908.JPG,3740,734,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.38,2155322.72
DJI_0908.JPG,3868,656,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.26,2155323.56
DJI_0908.JPG,3934,671,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.14,2155324.16
DJI_0908.JPG,3668,600,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.53,2155321.71
DJI_0908.JPG,3833,725,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.96,2155323.47
DJI_0908.JPG,3886,667,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.28,2155323.74
DJI_0908.JPG,3926,421,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.08,2155323.38
DJI_0908.JPG,3541,753,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.26,2155321.12
DJI_0908.JPG,3845,719,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.87,2155323.55
DJI_0908.JPG,3503,684,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.83,2155320.58
DJI_0908.JPG,3794,685,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.77,2155323.02
DJI_0908.JPG,3572,745,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.08,2155321.35
DJI_0908.JPG,3785,502,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.28,2155322.41
DJI_0908.JPG,3780,227,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.0,2155321.58
DJI_0908.JPG,3926,658,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.06,2155324.05
DJI_0908.JPG,3780,298,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.59,2155321.78
DJI_0908.JPG,3750,656,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.69,2155322.57
DJI_0908.JPG,3243,446,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.84,2155317.64
DJI_0908.JPG,3668,466,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.42,2155321.31
DJI_0908.JPG,3755,596,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.17,2155322.43
DJI_0908.JPG,3245,485,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.15,2155317.78
DJI_0908.JPG,3964,749,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.68,2155324.64
DJI_0908.JPG,3861,628,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.05,2155323.42
DJI_0908.JPG,3883,292,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.15,2155322.65
DJI_0908.JPG,4249,582,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.23,2155326.56
DJI_0908.JPG,4044,669,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.72,2155325.07
DJI_0908.JPG,4087,219,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295400.77,2155324.21
DJI_0908.JPG,4089,767,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.37,2155325.73
DJI_0908.JPG,4164,593,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.64,2155325.87
DJI_0908.JPG,4192,726,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.65,2155326.47
DJI_0908.JPG,4066,601,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.07,2155325.07
DJI_0908.JPG,4230,668,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.02,2155326.63
DJI_0908.JPG,4177,642,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.0,2155326.11
DJI_0908.JPG,4182,508,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.85,2155325.79
DJI_0908.JPG,4140,350,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.67,2155325.01
DJI_0908.JPG,4291,523,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.57,2155326.75
DJI_0908.JPG,4027,380,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.35,2155324.13
DJI_0908.JPG,4075,483,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.04,2155324.82
DJI_0908.JPG,4171,613,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.78,2155325.98
DJI_0908.JPG,4025,405,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.57,2155324.18
DJI_0908.JPG,4098,408,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.32,2155324.81
DJI_0908.JPG,4016,717,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.22,2155324.98
DJI_0908.JPG,4255,479,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.34,2155326.33
DJI_0908.JPG,4174,780,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.17,2155326.48
DJI_0908.JPG,4084,438,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.63,2155324.77
DJI_0908.JPG,4171,434,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.27,2155325.5
DJI_0908.JPG,4157,466,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.59,2155325.47
DJI_0908.JPG,4125,245,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295400.84,2155324.61
DJI_0908.JPG,4220,448,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.2,2155325.95
DJI_0908.JPG,4040,270,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.37,2155323.94
DJI_0908.JPG,4198,697,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.38,2155326.44
DJI_0908.JPG,4025,738,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.36,2155325.11
DJI_0908.JPG,4192,564,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.29,2155326.03
DJI_0908.JPG,4024,674,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.83,2155324.92
DJI_0908.JPG,4150,539,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.23,2155325.6
DJI_0908.JPG,4098,618,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.09,2155325.38
DJI_0908.JPG,4050,406,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.49,2155324.39
DJI_0908.JPG,4159,580,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.54,2155325.79
DJI_0908.JPG,4102,228,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295400.78,2155324.37
DJI_0908.JPG,4054,167,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295400.45,2155323.79
DJI_0908.JPG,4062,301,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.55,2155324.21
DJI_0908.JPG,4167,357,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.63,2155325.26
DJI_0908.JPG,4138,459,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.6,2155325.29
DJI_0908.JPG,4099,710,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.86,2155325.65
DJI_0908.JPG,4127,600,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.83,2155325.58
DJI_0908.JPG,4033,517,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.48,2155324.55
DJI_0908.JPG,4165,733,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.81,2155326.27
DJI_0908.JPG,4156,675,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.35,2155326.03
DJI_0908.JPG,4220,508,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.71,2155326.11
DJI_0908.JPG,4099,476,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.89,2155325.0
DJI_0908.JPG,4148,650,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.17,2155325.89
DJI_0908.JPG,4127,778,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.32,2155326.08
DJI_0908.JPG,4040,767,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.55,2155325.32
DJI_0908.JPG,4061,401,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.4,2155324.47
DJI_0908.JPG,4042,613,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.25,2155324.9
DJI_0908.JPG,4224,693,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.26,2155326.65
DJI_0908.JPG,4022,334,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.98,2155323.96
DJI_0908.JPG,4017,533,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.68,2155324.46
DJI_0908.JPG,4036,428,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.72,2155324.33
DJI_0908.JPG,4149,563,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.44,2155325.66
DJI_0908.JPG,4021,485,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.26,2155324.36
DJI_0908.JPG,4013,604,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.29,2155324.63
DJI_0908.JPG,4155,495,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.84,2155325.53
DJI_0908.JPG,4021,220,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.02,2155323.64
DJI_0908.JPG,4108,658,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.39,2155325.58
DJI_0908.JPG,4067,695,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.85,2155325.34
DJI_0908.JPG,4030,253,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.27,2155323.81
DJI_0908.JPG,4092,627,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.19,2155325.36
DJI_0908.JPG,4104,513,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.18,2155325.14
DJI_0908.JPG,4210,725,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.58,2155326.62
DJI_0908.JPG,4015,767,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.64,2155325.11
DJI_0908.JPG,4050,307,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.65,2155324.13
DJI_0908.JPG,4051,653,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.56,2155325.09
DJI_0908.JPG,4040,564,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.85,2155324.74
DJI_0908.JPG,4113,702,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.74,2155325.75
DJI_0908.JPG,4055,636,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.4,2155325.07
DJI_0908.JPG,4184,689,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.37,2155326.3
DJI_0908.JPG,4055,734,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.22,2155325.35
DJI_0908.JPG,4081,665,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.55,2155325.37
DJI_0908.JPG,4184,739,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.79,2155326.44
DJI_0908.JPG,4021,355,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.16,2155324.01
DJI_0908.JPG,4074,285,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.37,2155324.27
DJI_0908.JPG,4099,667,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.5,2155325.53
DJI_0908.JPG,4058,569,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.83,2155324.91
DJI_0908.JPG,4081,555,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.62,2155325.07
DJI_0908.JPG,4232,587,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.33,2155326.43
DJI_0908.JPG,4012,292,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.67,2155323.76
DJI_0908.JPG,4163,749,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.95,2155326.3
DJI_0908.JPG,4049,709,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.03,2155325.23
DJI_0908.JPG,4033,413,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.61,2155324.27
DJI_0908.JPG,4116,748,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.11,2155325.9
DJI_0908.JPG,4131,494,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.92,2155325.32
DJI_0908.JPG,4042,756,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295405.45,2155325.31
DJI_0908.JPG,4020,288,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295401.6,2155323.82
DJI_0908.JPG,4130,473,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295402.75,2155325.26
DJI_0908.JPG,4136,558,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295403.44,2155325.54
DJI_0908.JPG,4165,660,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.2,2155326.06
DJI_0908.JPG,4013,637,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295404.56,2155324.72
DJI_0908.JPG,341,897,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.09,2155295.05
DJI_0908.JPG,381,895,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.93,2155295.38
DJI_0908.JPG,246,1071,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295421.77,2155295.04
DJI_0908.JPG,241,884,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.35,2155294.17
DJI_0908.JPG,459,874,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.48,2155295.93
DJI_0908.JPG,282,825,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.75,2155294.24
DJI_0908.JPG,171,1069,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295422.02,2155294.42
DJI_0908.JPG,485,830,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.05,2155295.95
DJI_0908.JPG,196,1117,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295422.3,2155294.83
DJI_0908.JPG,500,838,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.06,2155296.11
DJI_0908.JPG,421,898,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.8,2155295.72
DJI_0908.JPG,389,844,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.51,2155295.21
DJI_0908.JPG,385,959,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.4,2155295.7
DJI_0908.JPG,343,859,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.79,2155294.9
DJI_0908.JPG,174,1100,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295422.25,2155294.58
DJI_0908.JPG,538,821,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295418.79,2155296.35
DJI_0908.JPG,413,864,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.57,2155295.5
DJI_0908.JPG,210,1125,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295422.31,2155294.98
DJI_0908.JPG,251,1121,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295422.13,2155295.3
DJI_0908.JPG,312,825,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.64,2155294.49
DJI_0908.JPG,242,925,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.66,2155294.36
DJI_0908.JPG,420,851,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.45,2155295.5
DJI_0908.JPG,265,968,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.91,2155294.74
DJI_0908.JPG,415,814,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.18,2155295.3
DJI_0908.JPG,256,817,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.79,2155293.99
DJI_0908.JPG,395,900,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.91,2155295.52
DJI_0908.JPG,476,1500,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295424.28,2155298.7
DJI_0908.JPG,382,981,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.58,2155295.77
DJI_0908.JPG,361,958,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295420.48,2155295.49
DJI_0908.JPG,411,907,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295419.91,2155295.68
DJI_0908.JPG,505,818,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295418.88,2155296.06
DJI_0908.JPG,2921,1056,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.99,2155316.98
DJI_0908.JPG,3165,1557,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295415.18,2155320.69
DJI_0908.JPG,2916,1070,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.12,2155316.98
DJI_0908.JPG,3951,971,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.57,2155325.19
DJI_0908.JPG,3623,1295,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.42,2155323.52
DJI_0908.JPG,3899,1018,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.15,2155324.9
DJI_0908.JPG,3601,1060,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.57,2155322.58
DJI_0908.JPG,3827,956,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.9,2155324.12
DJI_0908.JPG,3794,916,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.69,2155323.72
DJI_0908.JPG,3746,1000,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.55,2155323.59
DJI_0908.JPG,3518,1494,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295413.41,2155323.33
DJI_0908.JPG,3685,969,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.52,2155322.99
DJI_0908.JPG,3653,1254,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.97,2155323.63
DJI_0908.JPG,3718,1457,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.4,2155324.83
DJI_0908.JPG,3753,889,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.61,2155323.3
DJI_0908.JPG,3704,1288,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.07,2155324.16
DJI_0908.JPG,3369,1398,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295413.16,2155321.8
DJI_0908.JPG,3716,905,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.88,2155323.04
DJI_0908.JPG,3803,953,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.96,2155323.91
DJI_0908.JPG,3507,839,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.09,2155321.1
DJI_0908.JPG,3700,1410,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.08,2155324.53
DJI_0908.JPG,3381,1452,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295413.56,2155322.08
DJI_0908.JPG,3960,1077,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.42,2155325.59
DJI_0908.JPG,3585,1452,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.83,2155323.73
DJI_0908.JPG,3963,920,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.1,2155325.13
DJI_0908.JPG,3610,891,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.15,2155322.12
DJI_0908.JPG,3575,1491,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295413.19,2155323.78
DJI_0908.JPG,3652,892,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.0,2155322.47
DJI_0908.JPG,3625,1326,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.66,2155323.64
DJI_0908.JPG,3858,1147,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.36,2155324.97
DJI_0908.JPG,3571,1100,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.01,2155322.46
DJI_0908.JPG,3795,1020,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.54,2155324.05
DJI_0908.JPG,3975,888,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.79,2155325.14
DJI_0908.JPG,3745,1409,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.91,2155324.89
DJI_0908.JPG,3674,1219,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.61,2155323.69
DJI_0908.JPG,3946,1105,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.7,2155325.56
DJI_0908.JPG,3593,1348,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.96,2155323.45
DJI_0908.JPG,3592,1024,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.31,2155322.39
DJI_0908.JPG,3320,1489,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295414.08,2155321.71
DJI_0908.JPG,3859,1009,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.22,2155324.55
DJI_0908.JPG,3554,1502,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295413.35,2155323.65
DJI_0908.JPG,3541,1293,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.69,2155322.85
DJI_0908.JPG,3634,991,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.88,2155322.63
DJI_0908.JPG,3271,1537,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295414.64,2155321.48
DJI_0908.JPG,3556,1402,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.53,2155323.33
DJI_0908.JPG,3820,1143,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.46,2155324.64
DJI_0908.JPG,3725,968,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.36,2155323.31
DJI_0908.JPG,3800,823,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.89,2155323.49
DJI_0908.JPG,3508,1404,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.72,2155322.95
DJI_0908.JPG,3729,1067,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.17,2155323.66
DJI_0908.JPG,3611,875,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.01,2155322.08
DJI_0908.JPG,3902,983,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.85,2155324.82
DJI_0908.JPG,3898,1153,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.27,2155325.31
DJI_0908.JPG,3845,1083,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.88,2155324.66
DJI_0908.JPG,3863,1065,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.67,2155324.75
DJI_0908.JPG,3934,1134,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.98,2155325.55
DJI_0908.JPG,3305,1562,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295414.72,2155321.84
DJI_0908.JPG,3655,1167,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.25,2155323.37
DJI_0908.JPG,3689,852,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.54,2155322.66
DJI_0908.JPG,3981,986,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.59,2155325.48
DJI_0908.JPG,3943,1051,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.26,2155325.37
DJI_0908.JPG,3801,1165,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.71,2155324.56
DJI_0908.JPG,3779,1011,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.52,2155323.89
DJI_0908.JPG,3794,1237,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.33,2155324.73
DJI_0908.JPG,3544,1325,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.94,2155322.98
DJI_0908.JPG,3609,1396,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.29,2155323.74
DJI_0908.JPG,3923,952,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.51,2155324.9
DJI_0908.JPG,3869,1027,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.33,2155324.68
DJI_0908.JPG,3541,1168,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.67,2155322.44
DJI_0908.JPG,3938,919,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.19,2155324.92
DJI_0908.JPG,3979,899,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.87,2155325.2
DJI_0908.JPG,3608,1146,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.25,2155322.92
DJI_0908.JPG,3876,1115,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.03,2155325.01
DJI_0908.JPG,3781,1100,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295409.25,2155324.19
DJI_0908.JPG,3268,1572,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295414.94,2155321.57
DJI_0908.JPG,3855,918,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.48,2155324.23
DJI_0908.JPG,3654,1350,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.76,2155323.96
DJI_0908.JPG,3666,1419,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.28,2155324.28
DJI_0908.JPG,3833,1047,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.63,2155324.45
DJI_0908.JPG,3557,1139,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.38,2155322.48
DJI_0908.JPG,3609,834,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.68,2155321.93
DJI_0908.JPG,3729,913,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.9,2155323.18
DJI_0908.JPG,3611,960,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295408.71,2155322.35
DJI_0908.JPG,3714,1314,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295411.25,2155324.33
DJI_0908.JPG,3570,1214,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295410.94,2155322.83
DJI_0908.JPG,3372,1423,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295413.36,2155321.91
DJI_0908.JPG,3892,939,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295407.52,2155324.6
DJI_0908.JPG,3647,1442,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.53,2155324.2
DJI_0908.JPG,3915,816,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295406.42,2155324.42
DJI_0908.JPG,3687,1479,-1.5690509975429023,4.2987459476620336,295420.5,2155317.95,295412.69,2155324.65
